Data ID,Chlorite LACL14
Sample ID,LACL14
Mineral Name,chlorite
Sample Description,
Date Added,
Viewing Geometry,
Other Information,
Grain Size,
Database of Origin,MICA Files (USGS/RELAB)
Wavelength,Response
300.0,0.12911899387836456
305.0,0.14492399990558624
310.0,0.15631000697612762
315.0,0.16531500220298767
320.0,0.1731649935245514
325.0,0.17645399272441864
330.0,0.18078100681304932
335.0,0.18381500244140625
340.0,0.1863889992237091
345.0,0.18907000124454498
350.0,0.1927880048751831
355.0,0.19826500117778778
360.0,0.2043199986219406
365.0,0.2083130031824112
370.0,0.2114039957523346
375.0,0.21415400505065918
380.0,0.21694700419902802
385.0,0.21939300000667572
390.0,0.2237599939107895
395.0,0.2275480031967163
400.0,0.2280610054731369
405.0,0.22934600710868835
410.0,0.23031699657440186
415.0,0.23478199541568756
420.0,0.24087899923324585
425.0,0.2474289983510971
430.0,0.25227200984954834
435.0,0.253262996673584
440.0,0.25557300448417664
445.0,0.2594819962978363
450.0,0.2600319981575012
455.0,0.26083800196647644
460.0,0.264490008354187
465.0,0.2696259915828705
470.0,0.27491098642349243
475.0,0.2802729904651642
480.0,0.28592899441719055
485.0,0.29013898968696594
490.0,0.2909170091152191
495.0,0.2903830111026764
500.0,0.2931070029735565
505.0,0.29655298590660095
510.0,0.2970150113105774
515.0,0.2981640100479126
520.0,0.29888299107551575
525.0,0.2971009910106659
530.0,0.2975429892539978
535.0,0.29846298694610596
540.0,0.29721799492836
545.0,0.29755899310112
550.0,0.29716500639915466
555.0,0.29695698618888855
560.0,0.2964339852333069
565.0,0.29578399658203125
570.0,0.2952840030193329
575.0,0.2939099967479706
580.0,0.2922990024089813
585.0,0.2910290062427521
590.0,0.2884269952774048
595.0,0.2864220142364502
600.0,0.28465700149536133
605.0,0.28231099247932434
610.0,0.28040799498558044
615.0,0.2798739969730377
620.0,0.27719199657440186
625.0,0.2756420075893402
630.0,0.273716002702713
635.0,0.27138400077819824
640.0,0.26854100823402405
645.0,0.26641198992729187
650.0,0.26507699489593506
655.0,0.262688010931015
660.0,0.2609719932079315
665.0,0.25825899839401245
670.0,0.2573449909687042
675.0,0.2542180120944977
680.0,0.2530370056629181
685.0,0.2518320083618164
690.0,0.25036799907684326
695.0,0.25032100081443787
700.0,0.24967099726200104
705.0,0.24950699508190155
710.0,0.24934899806976318
715.0,0.24999000132083893
720.0,0.25079599022865295
725.0,0.25104600191116333
730.0,0.2532860040664673
735.0,0.2539939880371094
740.0,0.2564449906349182
745.0,0.2582109868526459
750.0,0.2604219913482666
755.0,0.26338499784469604
760.0,0.2663539946079254
765.0,0.26664701104164124
770.0,0.2691180109977722
775.0,0.27146801352500916
780.0,0.27481499314308167
785.0,0.27710801362991333
790.0,0.2791680097579956
795.0,0.28098899126052856
800.0,0.2825550138950348
805.0,0.28347399830818176
810.0,0.28394201397895813
815.0,0.2838880121707916
820.0,0.2848989963531494
825.0,0.2842859923839569
830.0,0.28404998779296875
835.0,0.28299999237060547
840.0,0.2815589904785156
845.0,0.2806200087070465
850.0,0.2793410122394562
855.0,0.27862900495529175
860.0,0.2776719927787781
865.0,0.27679499983787537
870.0,0.27597901225090027
875.0,0.2755559980869293
880.0,0.2743090093135834
885.0,0.274401992559433
890.0,0.2746959924697876
895.0,0.2746790051460266
900.0,0.27454400062561035
905.0,0.27532899379730225
910.0,0.27639201283454895
915.0,0.2776719927787781
920.0,0.2784459888935089
925.0,0.27876099944114685
930.0,0.28225499391555786
935.0,0.28327998518943787
940.0,0.28510600328445435
945.0,0.2867560088634491
950.0,0.2875159978866577
955.0,0.2889910042285919
960.0,0.2913399934768677
965.0,0.293273001909256
970.0,0.29407599568367004
975.0,0.29520300030708313
980.0,0.2966049909591675
985.0,0.2975800037384033
990.0,0.29872798919677734
995.0,0.29927200078964233
1000.0,0.29975301027297974
1004.9999999999999,0.30033600330352783
1010.0,0.3005090057849884
1014.9999999999999,0.3012459874153137
1020.0,0.3012480139732361
1025.0,0.301706999540329
1030.0,0.3013690114021301
1035.0,0.3016059994697571
1040.0,0.30157798528671265
1045.0,0.30157899856567383
1050.0,0.30243098735809326
1055.0,0.30228298902511597
1060.0,0.3011150062084198
1065.0,0.301582008600235
1070.0,0.3024959862232208
1075.0,0.3022339940071106
1080.0,0.3021489977836609
1085.0,0.30237099528312683
1090.0,0.30206298828125
1095.0,0.3030869960784912
1100.0,0.3037239909172058
1105.0,0.3034510016441345
1110.0,0.30383801460266113
1115.0,0.3040589988231659
1120.0,0.3056110143661499
1125.0,0.30619698762893677
1130.0,0.3076789975166321
1135.0,0.3075050115585327
1140.0,0.30836498737335205
1145.0,0.30972400307655334
1150.0,0.31108200550079346
1155.0,0.3123129904270172
1160.0,0.3135330080986023
1165.0,0.3150399923324585
1170.0,0.31648799777030945
1175.0,0.3179689943790436
1180.0,0.31908100843429565
1185.0,0.3209950029850006
1190.0,0.3221049904823303
1195.0,0.32370200753211975
1200.0,0.32549700140953064
1205.0,0.3274030089378357
1210.0,0.32933899760246277
1215.0,0.3312529921531677
1220.0,0.33281099796295166
1225.0,0.3343510031700134
1230.0,0.33625200390815735
1235.0,0.33790498971939087
1240.0,0.3397200107574463
1245.0,0.3416750133037567
1250.0,0.34302398562431335
1255.0,0.3440060019493103
1260.0,0.34605199098587036
1265.0,0.34773701429367065
1270.0,0.3496829867362976
1275.0,0.35117200016975403
1280.0,0.3529770076274872
1285.0,0.35510900616645813
1290.0,0.3562619984149933
1295.0,0.35822799801826477
1300.0,0.360029011964798
1305.0,0.3620710074901581
1310.0,0.3632909953594208
1315.0,0.3659130036830902
1320.0,0.367341011762619
1325.0,0.3690760135650635
1330.0,0.37063899636268616
1335.0,0.37265801429748535
1340.0,0.37439200282096863
1345.0,0.3765619993209839
1350.0,0.3772970139980316
1355.0,0.37801799178123474
1360.0,0.37962400913238525
1365.0,0.380499005317688
1370.0,0.3820919990539551
1375.0,0.38345199823379517
1380.0,0.38471299409866333
1385.0,0.3790070116519928
1390.0,0.35827401280403137
1395.0,0.3662309944629669
1400.0,0.3788520097732544
1405.0,0.3834649920463562
1410.0,0.38419899344444275
1415.0,0.38645800948143005
1420.0,0.3892019987106323
1425.0,0.39015600085258484
1430.0,0.3907549977302551
1435.0,0.3909449875354767
1440.0,0.3930619955062866
1445.0,0.39390501379966736
1450.0,0.39589399099349976
1455.0,0.3993929922580719
1460.0,0.4006420075893402
1465.0,0.40262898802757263
1470.0,0.40502598881721497
1475.0,0.4058949947357178
1480.0,0.4080260097980499
1485.0,0.4096139967441559
1490.0,0.41004300117492676
1495.0,0.41221898794174194
1500.0,0.4130629897117615
1505.0,0.41288599371910095
1510.0,0.4139220118522644
1515.0,0.4157490134239197
1520.0,0.4166400134563446
1525.0,0.41729500889778137
1530.0,0.41815900802612305
1535.0,0.4193100035190582
1540.0,0.4200359880924225
1545.0,0.4217570126056671
1550.0,0.42288801074028015
1555.0,0.424235999584198
1560.0,0.4255799949169159
1565.0,0.4259600043296814
1570.0,0.4282839894294739
1575.0,0.42844700813293457
1580.0,0.4302949905395508
1585.0,0.43231400847435
1590.0,0.43331798911094666
1595.0,0.4341529905796051
1600.0,0.43652498722076416
1605.0,0.4371170103549957
1610.0,0.4385010004043579
1615.0,0.4393559992313385
1620.0,0.4404650032520294
1625.0,0.44143998622894287
1630.0,0.44304099678993225
1635.0,0.4438750147819519
1640.0,0.4455380141735077
1645.0,0.4466489851474762
1650.0,0.44749900698661804
1655.0,0.4491389989852905
1660.0,0.4500040113925934
1665.0,0.4513719975948334
1670.0,0.45189300179481506
1675.0,0.452800989151001
1680.0,0.45393800735473633
1685.0,0.4552780091762543
1690.0,0.4559769928455353
1695.0,0.45694300532341003
1700.0,0.46022099256515503
1705.0,0.45945098996162415
1710.0,0.46023499965667725
1715.0,0.46033400297164917
1720.0,0.4605650007724762
1725.0,0.4616659879684448
1730.0,0.46222400665283203
1735.0,0.4630550146102905
1740.0,0.4639520049095154
1745.0,0.464493989944458
1750.0,0.4649659991264343
1755.0,0.46525099873542786
1760.0,0.4660559892654419
1765.0,0.46529099345207214
1770.0,0.4665839970111847
1775.0,0.46718600392341614
1780.0,0.4670029878616333
1785.0,0.46764498949050903
1790.0,0.4687030017375946
1795.0,0.4694809913635254
1800.0,0.4698219895362854
1805.0,0.4694580137729645
1810.0,0.47049999237060547
1815.0,0.4713839888572693
1820.0,0.4712679982185364
1825.0,0.470319002866745
1830.0,0.4710119962692261
1835.0,0.47168099880218506
1840.0,0.47057801485061646
1845.0,0.4699389934539795
1850.0,0.47059398889541626
1855.0,0.4691329896450043
1860.0,0.4694939851760864
1865.0,0.4697760045528412
1870.0,0.47262001037597656
1875.0,0.46790799498558044
1880.0,0.4669960141181946
1885.0,0.46874499320983887
1890.0,0.47002100944519043
1895.0,0.4701539874076843
1900.0,0.4727950096130371
1905.0,0.47033798694610596
